unique_id,semester,time,consent_pre,plan,level,english_first_language,reading_ability,writing_ability,prior_bio,age,race_complete,gender_complete,PELL_complete,sbu_admit_type_category,citizenship,country_citizenship,family_income,first_generation,high_school_gpa_band,high_school_gpa,cum_college_gpa,PlacementMathScore,PlacementWritingScore,SAT1600Score,SATMathScore,SATVerbalScore,SATWritingScore,SATEssayScore,SATCompScore,cins_01,cins_02,cins_03,cins_04,cins_05,cins_06,cins_07,cins_08,cins_09,cins_10,cins_11,cins_12,cins_13,cins_14,cins_15,cins_16,cins_17,cins_18,cins_19,cins_20,cins_total_pre,cans_01,cans_02,cans_03,cans_04,cans_05,cans_06,cans_07,cans_08,cans_09,cans_10,cans_11,cans_12,cans_13,cans_14,cans_15,cans_16,cans_17,cans_18,cans_19,cans_20,cans_21,cans_22,cans_23,cans_24,cans_total_pre
F19_395,F19,pre,I consent.,3,3,1,5,5,0,19,White,0,0,New,Native,United States,NA,Y,95 - 100,98,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,16
F19_242,F19,pre,I consent.,1,4,1,4,4,3,19,Asian,0,0,New,Native,United States,NA,N,95 - 100,95,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,21
F19_163,F19,pre,I consent.,1,3,1,5,5,2,19,White,1,1,New,Native,United States,NA,Y,90 - 94.9,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,8
F19_025,F19,pre,I consent.,2,4,1,5,5,0,19,White,1,0,New,Native,United States,NA,N,95 - 100,98,,,,1560,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,15
F19_248,F19,pre,I consent.,2,4,1,5,5,0,18,Asian,1,0,New,Alien Permanent,India,NA,N,95 - 100,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,21
F19_002,F19,pre,I consent.,2,4,2,5,5,2,19,Asian,0,0,New,Naturalized,Unknown,NA,N,95 - 100,99,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7
F19_146,F19,pre,I consent.,1,3,1,5,5,2,19,Black/African American,1,0,Transfer,Native,United States,"$185,000+",N,Unknown,,3.18,,,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5
F19_375,F19,pre,I consent.,1,3,2,4,5,2,18,Asian,0,0,New,Native,United States,NA,Y,90 - 94.9,92,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5
F19_371,F19,pre,I consent.,1,3,1,3,3,2,18,Asian,1,1,New,Native,United States,NA,Y,95 - 100,96,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,16
F19_077,F19,pre,I consent.,2,4,1,5,5,0,18,Asian,0,1,New,Native,United States,NA,N,95 - 100,95,3.57,,,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,8
F19_482,F19,pre,I consent.,1,3,1,5,5,2,19,Asian,1,1,New,Native,United States,NA,Y,85 - 89.9,89,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,16
F19_309,F19,pre,I consent.,2,3,1,4,3,2,19,Asian,1,0,New,Native,United States,NA,N,95 - 100,97,,5,,1480,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,8
F19_100,F19,pre,I consent.,1,3,1,5,3,3,18,Asian,1,0,New,Native,United States,NA,Y,95 - 100,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5
F19_439,F19,pre,I consent.,1,4,1,5,5,2,19,White,1,0,New,Native,United States,NA,N,95 - 100,96,,4,,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,14
F19_316,F19,pre,I consent.,1,3,1,4,4,2,19,Hispanic of any race,1,0,New,Native,United States,NA,N,90 - 94.9,92,,6,,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,18
F19_308,F19,pre,I consent.,2,3,1,5,5,0,19,,0,0,New,Native,United States,NA,N,90 - 94.9,91,,3,,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
F19_015,F19,pre,I consent.,3,4,1,4,4,0,19,Asian,1,1,Transfer,Native,United States,NA,N,90 - 94.9,93,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,7
F19_116,F19,pre,I consent.,1,3,1,4,4,2,18,Asian,0,1,New,Native,United States,NA,Y,95 - 100,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,12
F19_408,F19,pre,I consent.,1,3,2,4,3,3,21,Asian,1,0,New,Native,United States,NA,N,85 - 89.9,89,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,16
F19_060,F19,pre,I consent.,1,4,1,5,5,3,18,Asian,0,0,New,Native,United States,NA,N,95 - 100,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,8
F19_464,F19,pre,I consent.,1,3,1,4,3,2,19,Asian,0,0,New,Native,United States,NA,N,95 - 100,98,,4,,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4
F19_200,F19,pre,I consent.,3,4,1,5,5,3,19,Asian,1,0,New,Native,United States,NA,N,90 - 94.9,91,,,,1480,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,11
F19_382,F19,pre,I consent.,2,3,1,5,5,2,19,Asian,0,0,New,Native,United States,NA,N,95 - 100,95,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,19
F19_334,F19,pre,I consent.,1,3,1,5,3,2,19,Asian,1,1,New,Native,United States,NA,N,95 - 100,98,,5,,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,13
F19_436,F19,pre,I consent.,1,3,2,4,4,0,19,Asian,1,0,New,Native,United States,NA,N,90 - 94.9,90,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,20
F19_485,F19,pre,I consent.,1,3,2,3,4,3,20,Asian,1,0,New,Alien Permanent,Chi,NA,Y,95 - 100,95,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,6
F19_038,F19,pre,I consent.,1,4,1,4,4,2,19,Asian,1,0,New,Native,United States,NA,N,95 - 100,99,,,,1560,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,17
F19_047,F19,pre,I consent.,2,4,1,5,4,0,18,Asian,1,0,New,Native,United States,NA,N,95 - 100,99,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,19
F19_313,F19,pre,I consent.,1,4,1,4,4,2,19,White,1,1,New,Native,United States,NA,N,90 - 94.9,92,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,20
F19_377,F19,pre,I consent.,1,3,2,2,2,0,19,Asian,1,1,New,Native,United States,NA,Y,95 - 100,98,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,9
F19_176,F19,pre,I consent.,3,3,1,4,4,0,19,White,0,0,New,Native,United States,NA,N,90 - 94.9,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,14
F19_400,F19,pre,I consent.,1,3,1,5,3,2,19,,1,0,New,Native,United States,"$85,000-104,999",,95 - 100,97.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,9
F19_150,F19,pre,I consent.,1,4,1,5,4,2,19,Asian,1,0,New,Native,United States,NA,Y,95 - 100,99,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,19
F19_088,F19,pre,I consent.,1,4,1,4,4,2,19,Asian,0,0,New,Native,United States,NA,N,95 - 100,99,,,,1560,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,18
F19_134,F19,pre,I consent.,1,3,2,3,3,3,19,Asian,0,0,New,Native,United States,NA,Y,95 - 100,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,8
F19_247,F19,pre,I consent.,1,3,2,4,4,2,19,Asian,0,1,New,Native,United States,NA,Y,90 - 94.9,93,,3,,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3
F19_066,F19,pre,I consent.,1,2,1,4,5,2,19,Asian,1,0,New,Naturalized,Unknown,NA,N,90 - 94.9,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,8
F19_107,F19,pre,I consent.,1,4,1,5,4,2,19,White,0,0,New,Native,United States,NA,N,95 - 100,99,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,12
F19_454,F19,pre,I consent.,1,3,1,5,5,2,19,White,0,0,New,Native,United States,NA,N,95 - 100,95,3.15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,17
F19_145,F19,pre,I consent.,1,4,1,5,5,2,19,White,1,0,New,Native,United States,"$185,000+",,95 - 100,99,,9,,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,14
F19_338,F19,pre,I consent.,2,3,1,5,4,0,19,White,0,0,New,Native,United States,NA,N,90 - 94.9,94,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,16
F19_357,F19,pre,I consent.,1,3,1,3,3,2,19,Asian,1,0,New,Native,United States,NA,Y,90 - 94.9,91.1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,11
F19_274,F19,pre,I consent.,1,3,2,4,3,2,19,White,0,1,New,Native,United States,NA,N,95 - 100,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,12
F19_325,F19,pre,I consent.,2,3,1,5,5,0,19,White,1,1,New,Native,United States,NA,N,95 - 100,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19
F19_484,F19,pre,I consent.,1,3,1,3,3,3,19,Asian,0,0,Transfer,Native,United States,NA,N,95 - 100,97,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5
F19_462,F19,pre,I consent.,1,3,2,3,2,2,19,Asian,0,1,New,Native,United States,NA,Y,90 - 94.9,93,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,12
F19_366,F19,pre,I consent.,1,3,1,4,3,3,19,Asian,0,1,New,Native,United States,NA,Y,90 - 94.9,93,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,15
F19_155,F19,pre,I consent.,2,3,1,5,5,2,18,Asian,0,0,New,Native,United States,NA,N,90 - 94.9,91,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
F19_479,F19,pre,I consent.,2,3,2,4,4,0,18,Asian,0,0,New,Alien Temporary,Hong Kong,NA,N,Below 75,71,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
F19_390,F19,pre,I consent.,1,3,1,4,4,2,19,Asian,1,0,New,Native,United States,NA,N,95 - 100,97,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,17
F19_182,F19,pre,I consent.,2,4,1,5,5,2,18,Hispanic of any race,0,0,New,Native,United States,NA,Y,95 - 100,99,,5,,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,11
F19_207,F19,pre,I consent.,1,4,1,5,5,2,18,Hispanic of any race,1,0,New,Native,United States,NA,N,95 - 100,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,19
F19_326,F19,pre,I consent.,1,3,1,5,5,0,18,Black/African American,0,0,Transfer,Native,United States,NA,N,90 - 94.9,94,3.68,,,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
F19_252,F19,pre,I consent.,1,3,1,5,5,2,19,Asian,0,1,New,Naturalized,India,NA,N,95 - 100,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
F19_424,F19,pre,I consent.,2,4,2,5,4,0,19,Asian,1,1,New,Native,United States,NA,N,95 - 100,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6
F19_065,F19,pre,I consent.,2,3,1,3,3,2,19,White,1,0,New,Native,United States,NA,Y,95 - 100,95,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,19
F19_093,F19,pre,I consent.,1,4,2,4,4,2,19,Asian,1,1,New,Naturalized,Bangladesh,NA,N,95 - 100,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11
F19_449,F19,pre,I consent.,1,3,1,5,5,0,19,Asian,0,1,Transfer,Native,United States,"$85,000-104,999",Y,90 - 94.9,94,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,5
F19_398,F19,pre,I consent.,1,3,1,3,4,0,19,Hispanic of any race,0,0,New,Naturalized,Unknown,NA,N,90 - 94.9,93,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,8
F19_083,F19,pre,I consent.,1,3,2,5,4,2,19,White,0,0,New,Alien Permanent,France,NA,N,95 - 100,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,10
F19_476,F19,pre,I consent.,1,3,1,5,4,3,19,Asian,1,0,New,Native,United States,NA,Y,90 - 94.9,93,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,17
F19_434,F19,pre,I consent.,1,3,2,5,5,2,19,Hispanic of any race,0,1,New,Native,United States,NA,Y,90 - 94.9,94,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
F19_282,F19,pre,I consent.,1,3,1,5,4,3,19,Asian,0,0,Other,Native,United States,NA,N,95 - 100,95,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,13
F19_005,F19,pre,I consent.,1,4,1,4,4,2,18,Asian,1,0,New,Alien Temporary,Pakistan,NA,N,95 - 100,99,,,,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,12
F19_058,F19,pre,I consent.,2,3,1,5,5,0,19,Asian,0,0,New,Native,United States,NA,N,90 - 94.9,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,7
F19_043,F19,pre,I consent.,1,3,1,4,4,3,19,Asian,0,0,New,Native,United States,NA,Y,90 - 94.9,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,14
F19_250,F19,pre,I consent.,1,3,1,4,4,2,18,Asian,1,1,New,Native,United States,NA,N,90 - 94.9,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,20
F19_337,F19,pre,I consent.,2,4,1,5,5,0,18,Asian,1,0,New,Native,United States,NA,N,95 - 100,98,,8,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,20
F19_426,F19,pre,I consent.,1,3,1,4,3,3,19,White,0,0,New,Native,United States,NA,N,90 - 94.9,94,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,8
F19_153,F19,pre,I consent.,1,3,1,5,4,2,19,Asian,1,0,New,Native,United States,NA,N,95 - 100,95,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,9
F19_090,F19,pre,I consent.,1,4,1,5,5,2,19,White,0,0,New,Native,United States,NA,N,95 - 100,97,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,14
F19_062,F19,pre,I consent.,1,4,1,5,5,2,19,Asian,0,0,New,Native,United States,NA,Y,95 - 100,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5
F19_397,F19,pre,I consent.,2,4,2,4,4,0,19,White,1,0,New,Naturalized,Poland,NA,N,90 - 94.9,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,17
F19_255,F19,pre,I consent.,3,3,2,2,4,2,19,Hispanic of any race,1,1,New,Native,United States,NA,Y,85 - 89.9,88,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
F19_471,F19,pre,I consent.,1,3,1,4,4,3,19,Hispanic of any race,0,1,New,Native,United States,NA,N,95 - 100,98,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,18
F19_475,F19,pre,I consent.,1,3,1,4,4,2,18,Asian,1,0,New,Native,United States,NA,N,90 - 94.9,92,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,12
F19_489,F19,pre,I consent.,1,3,1,3,2,2,18,Asian,1,1,New,Native,United States,NA,Y,90 - 94.9,91,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,8
F19_303,F19,pre,I consent.,2,3,1,4,4,0,19,Asian,1,1,New,Native,United States,NA,N,95 - 100,97,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,8
F19_388,F19,pre,I consent.,2,3,2,5,5,0,19,Asian,1,1,New,Native,United States,NA,N,90 - 94.9,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,16
F19_236,F19,pre,I consent.,1,3,2,2,2,2,19,Asian,0,0,New,Native,United States,NA,Y,90 - 94.9,91,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,10
F19_353,F19,pre,I consent.,1,4,3,5,5,2,19,Asian,0,0,New,Native,United States,NA,Y,95 - 100,99,,8,,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,8
F19_193,F19,pre,I consent.,2,3,1,5,5,0,18,Asian,0,0,New,Native,United States,NA,N,90 - 94.9,93,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,10
F19_125,F19,pre,I consent.,2,3,1,3,3,0,19,Asian,0,1,New,Native,United States,NA,Y,90 - 94.9,93,,5,,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,15
F19_103,F19,pre,I consent.,1,3,1,4,4,2,19,Asian,1,0,New,Native,United States,NA,N,90 - 94.9,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,15
F19_087,F19,pre,I consent.,1,3,2,4,4,3,19,Asian,0,1,New,Alien Permanent,"Korea, Republic of",NA,N,95 - 100,98,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,10
F19_260,F19,pre,I consent.,2,3,1,5,5,0,19,Asian,1,0,New,Native,United States,NA,Y,90 - 94.9,92,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,6
F19_123,F19,pre,I consent.,1,4,2,4,4,3,18,Asian,1,0,New,Naturalized,Unknown,NA,N,95 - 100,95.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,13
F19_018,F19,pre,I consent.,2,5,1,4,4,0,21,Hispanic of any race,0,1,Transfer,Native,United States,"$0-14,999",,Unknown,,3.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6
F19_159,F19,pre,I consent.,2,3,1,3,3,0,20,White,1,0,New,Alien Temporary,Cada,"$125,000-144,999",,85 - 89.9,88,,,3,950,490,460,450,7,950,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,10
F19_295,F19,pre,I consent.,1,3,1,4,4,2,18,Asian,1,1,New,Native,United States,NA,Y,95 - 100,95,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,12
F19_167,F19,pre,I consent.,1,4,2,2,1,0,19,Asian,1,1,New,Native,United States,NA,Y,90 - 94.9,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,17
F19_127,F19,pre,I consent.,1,3,2,4,4,2,18,Hispanic of any race,0,0,New,Native,United States,NA,Y,95 - 100,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5
F19_324,F19,pre,I consent.,1,3,1,4,3,3,19,Asian,1,0,New,Native,United States,NA,N,95 - 100,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,20
F19_006,F19,pre,I consent.,1,4,1,5,3,2,19,Asian,0,0,New,Native,United States,NA,N,90 - 94.9,94,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,20
